candidate,window_type,filter_mode,weight_metric,distribution_unit,group_scope,source,issue_type,observed,expected,std_residual
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,13.0,6.625359048009848,2.476572344552145
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,42.0,44.89741485432909,-0.43241426700380475
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,76.0,65.80631924497332,1.2566005001940015
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,14.0,5.835043085761182,3.3801180153117256
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,28.0,35.982765695527284,-1.3307795298821925
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,14.0,28.04062371768568,-2.651505704617242
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,5.0,12.64259335248256,-2.149426840187252
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,99.0,69.04800984817399,3.6045420930973537
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,54.0,46.35617562576939,1.1226823635842522
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,5.0,9.887156339762003,-1.554248767219461
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,43.0,40.196963479688144,0.44211182657020714
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,10.0,28.851046368485843,-3.5095762083759507
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,5.0,7.45588838736151,-0.899412515354901
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,campaign_strategy,74.0,70.24456298727944,0.44807851957526107
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,candidate_selection,103.0,102.95773491998358,0.004165356773564378
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,community_reaction,3.0,9.129257283545343,-2.028570606977623
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,controversy_attack_defense,45.0,56.29708658186295,-1.5056481576278948
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,debate_broadcast,108.0,43.87115305703734,9.68197388111829
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,legal_election_rule,23.0,19.780057447681575,0.7239929698765905
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,policy_real_estate_tax,62.0,108.02954452195323,-4.4285892848562325
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,policy_transport_infrastructure,49.0,72.52687730816578,-2.7625795851170167
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,policy_welfare_livelihood,7.0,15.469019286007386,-2.153286072610128
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,race_polling,74.0,62.89043906442347,1.4008917639956273
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,safety_accident,66.0,45.13910545752975,3.104963172911281
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,symbolic_event,4.0,11.66516208453016,-2.244274391409477
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,campaign_strategy,10.0,14.144298688193743,-1.1019460663865437
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_selection,18.0,17.713420787083752,0.06809158848383687
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,0.0,8.460141271442987,-2.9086321994097135
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,16.0,12.029263370332997,1.1448578477102627
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,6.0,9.51765893037336,-1.140220013183843
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,1.0,4.494450050454087,-1.6483163175479303
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,39.0,19.696266397578203,4.349600408194431
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,14.0,14.540867810292633,-0.14183910167696423
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,1.0,1.58627648839556,-0.4654928711349872
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,14.0,17.052472250252272,-0.7391933458795784
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,10.0,8.460141271442987,0.5294099160662239
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,2.0,3.3047426841574166,-0.7177216476787708
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,31.0,19.542885973763873,2.5916770704270315
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,27.0,24.474268415741676,0.5105430114551232
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,0.0,11.68920282542886,-3.4189476195795776
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,19.0,16.62058526740666,0.5836426086591069
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,9.0,13.150353178607467,-1.1445014483816955
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,9.0,6.209889001009082,1.1196429824832115
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,26.0,27.213925327951564,-0.23269999741189515
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,21.0,20.090817356205854,0.20283940770188635
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,2.0,2.1917255297679112,-0.12950509751961498
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,race_polling,21.0,23.561049445005047,-0.5276192690607429
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,8.0,11.68920282542886,-1.0790463136380295
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,8.0,4.566094853683149,1.6069998272692405
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,11.0,19.218970736629668,-1.874788890770045
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,7.0,24.0686175580222,-3.479146965660958
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,59.0,11.495459132189707,14.011091332942444
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,13.0,16.34510595358224,-0.827400936621738
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,1.0,12.93239152371342,-3.318089321008451
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,6.0,6.106962663975782,-0.04328322162068484
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,18.0,26.762865792129162,-1.6938691257426053
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,31.0,19.757820383451058,2.529187363262519
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,0.0,2.1553985872855703,-1.4681275786816248
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,18.0,23.17053481331988,-1.0741561950553549
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,8.0,11.495459132189707,-1.0309582254033312
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,6.0,4.490413723511605,0.7123849908560662
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,36.0,23.645812310797176,2.540604576037554
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,36.0,29.612512613521695,1.1737954620362594
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,1.0,14.143289606458124,-3.4948525741630254
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,controversy_attack_defense,20.0,20.109989909182644,-0.024527140400646845
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,17.0,15.911200807265388,0.27295830447483405
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,9.0,7.5136226034308775,0.542256046856755
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,27.0,32.92734611503532,-1.0329562395089968
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,26.0,24.308779011099897,0.343019482229119
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,7.0,2.651866801210898,2.6700966777415363
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,race_polling,20.0,28.507568113017154,-1.5934019689727137
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,11.0,14.143289606458124,-0.8358131108267045
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,9.0,5.524722502522704,1.4785440018938913
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,7.0,6.910191725529768,0.034164203773650786
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,10.0,8.65388496468214,0.457590096074448
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,4.0,4.133198789101917,-0.06551747173019773
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,3.0,5.8768920282542885,-1.1867239491773105
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,3.0,4.649848637739657,-0.7651114381184332
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,0.0,2.1957618567103934,-1.4818103308825976
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,20.0,9.6226034308779,3.34535429770699
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,4.0,7.10393541876892,-1.1645635002187074
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,0.0,0.7749747729566094,-0.880326514968514
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,13.0,8.330978809283552,1.6176249251389638
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,0.0,4.133198789101917,-2.033027001567347
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,0.0,1.6145307769929365,-1.2706418759795919
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,campaign_strategy,12.0,23.537840565085773,-2.3781608480444176
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,candidate_selection,36.0,29.47729566094854,1.2013896178248005
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,community_reaction,0.0,14.078708375378406,-3.7521604943523412
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,controversy_attack_defense,20.0,20.01816347124117,-0.004059632633094974
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,debate_broadcast,36.0,15.838546922300706,5.065988057200213
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,legal_election_rule,9.0,7.479313824419778,0.5560434378013921
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,policy_real_estate_tax,19.0,32.77699293642785,-2.406411431339418
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,policy_transport_infrastructure,14.0,24.197780020181636,-2.0730886660598813
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,policy_welfare_livelihood,2.0,2.639757820383451,-0.3937617811077236
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,race_polling,43.0,28.377396569122098,2.744975213706339
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,safety_accident,27.0,14.078708375378406,3.4436937449958234
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,symbolic_event,0.0,5.49949545913219,-2.345100308970213
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,campaign_strategy,20.0,16.488815244407622,0.8646870531234044
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_selection,21.0,22.19055509527755,-0.25273501488845207
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,0.0,10.941176470588236,-3.3077449222375406
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,26.0,19.570836785418393,1.4532815285183243
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,11.0,17.105219552609775,-1.4761719884136766
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,5.0,5.855840927920464,-0.35367015768771987
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,49.0,29.27920463960232,3.6445573532564426
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,15.0,21.111847555923777,-1.3301768729403842
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,3.0,2.7738193869096937,0.1358051649373908
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,24.0,26.505385252692626,-0.48663961091055874
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,9.0,10.787075393537696,-0.5441154001247382
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,3.0,3.3902236951118474,-0.2119334263944328
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,19.0,13.386081193040596,1.5344028616550975
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,21.0,18.014913007456503,0.7033004695738952
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,0.0,8.882352941176471,-2.9803276566808004
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,19.0,15.888152444076223,0.7806953891982615
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,10.0,13.886495443247721,-1.0429460289598569
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,8.0,4.753935376967688,1.4887799956337398
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,25.0,23.769676884838443,0.25235246102918
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,17.0,17.139188069594034,-0.03362071068504576
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,5.0,2.251864125932063,1.8313321100722444
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,race_polling,18.0,21.51781275890638,-0.7583569263341287
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,4.0,8.757249378624689,-1.6075780196077911
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,5.0,2.7522783761391882,1.3548660007736901
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,10.0,20.92129246064623,-2.3877001237362645
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,15.0,28.15575807787904,-2.4793181867399303
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,60.0,13.882352941176471,12.377575967833183
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,25.0,24.831814415907207,0.03375083648435607
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,6.0,21.703396851698425,-3.370774892340295
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,6.0,7.429991714995857,-0.5246133723650106
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,26.0,37.14995857497929,-1.8293385521561614
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,42.0,26.787075393537698,2.939341611860856
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,1.0,3.51946975973488,-1.342983048931016
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,27.0,33.630488815244405,-1.1433493702839044
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,12.0,13.686826843413423,-0.45595199167904216
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,6.0,4.301574150787076,0.8189037956903191
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,22.0,14.893123446561724,1.841560016738217
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,19.0,20.04308202154101,-0.2329894242354383
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,0.0,9.882352941176471,-3.1436209919735028
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,controversy_attack_defense,24.0,17.67688483844242,1.5039320870910036
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,5.0,15.449875724937863,-2.658573248581625
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,8.0,5.289146644573322,1.1787269705660164
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,32.0,26.44573322286661,1.0800626036851488
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,26.0,19.068765534382766,1.5872644912924152
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,2.0,2.5053852526926264,-0.319289992410462
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,race_polling,19.0,23.940347970173985,-1.0096998924041987
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,7.0,9.743164871582437,-0.8788239517952973
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,4.0,3.0621375310687657,0.5359531287127546
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,5.0,10.992543496271749,-1.807432547557021
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,13.0,14.793703396851699,-0.46635021037359664
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,11.0,7.294117647058823,1.3721615518874513
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,8.0,13.047224523612261,-1.3973125398878672
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,4.0,11.403479701739851,-2.1923868731577794
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,0.0,3.903893951946976,-1.9758274094533095
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,32.0,19.51946975973488,2.8248736583926886
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,17.0,14.074565037282518,0.7797815517852149
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,2.0,1.8492129246064624,0.11088445284370554
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,29.0,17.670256835128416,2.6952473885602823
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,1.0,7.191383595691798,-2.3087743274800525
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,2.0,2.260149130074565,-0.17304291803535238
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,campaign_strategy,31.0,30.31814415907208,0.12383438689429026
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,candidate_selection,55.0,40.8019884009942,2.2227307750153145
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,community_reaction,0.0,20.11764705882353,-4.485270009578413
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,controversy_attack_defense,25.0,35.98508699254349,-1.8312271644953761
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,debate_broadcast,75.0,31.451532725766363,7.765187859506604
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,legal_election_rule,11.0,10.767191383595692,0.07094925401905965
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,policy_real_estate_tax,26.0,53.83595691797846,-3.7937607339914057
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,policy_transport_infrastructure,20.0,38.818558409279206,-3.0204152183549318
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,policy_welfare_livelihood,5.0,5.100248550124275,-0.04438972246148281
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,race_polling,55.0,48.73570836785419,0.8973220224794606
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,safety_accident,37.0,19.83429991714996,3.8543671594079556
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,symbolic_event,2.0,6.233637116818558,-1.6956759933100396
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,campaign_strategy,72.0,63.91050181065701,1.011895042865161
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,candidate_selection,152.0,144.4604242110709,0.6272959277869475
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,community_reaction,2.0,16.639420589756856,-3.588845716341659
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,controversy_attack_defense,154.0,156.75090532850493,-0.21972051871896864
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,debate_broadcast,40.0,52.754526642524574,-1.7560403064008379
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,legal_election_rule,30.0,36.49327470253492,-1.074873505849179
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,policy_real_estate_tax,96.0,88.68054837040869,0.7772564955101735
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,policy_transport_infrastructure,65.0,46.70382824624935,2.677219553349899
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,policy_welfare_livelihood,20.0,9.643300569063632,3.335097392104795
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,race_polling,59.0,77.90274185204346,-2.1416496753969656
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,safety_accident,20.0,24.01370926021728,-0.8190610736526919
JWO,ALL,strict,row_count,stable_issue,candidate_overall,bigkinds_article,symbolic_event,21.0,13.046818416968442,2.201854358242278
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,campaign_strategy,73.0,61.72478013450595,1.4351432196422362
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,candidate_selection,164.0,139.51991722710812,2.072501134509475
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,community_reaction,5.0,16.070356958096223,-2.76152426064935
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,controversy_attack_defense,131.0,151.39006725297466,-1.6571810836024214
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,debate_broadcast,54.0,50.95033626487325,0.4272464158047063
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,legal_election_rule,44.0,35.245214692188306,1.4746719523723975
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,policy_real_estate_tax,79.0,85.64769787894464,-0.7183125042255245
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,policy_transport_infrastructure,39.0,45.106570098292806,-0.909237720473514
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,policy_welfare_livelihood,8.0,9.313502327987583,-0.430402051896547
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,race_polling,60.0,75.23848939472323,-1.7567982228118433
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,safety_accident,23.0,23.19244697361614,-0.03996113360834466
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_article,symbolic_event,26.0,12.600620796689084,3.7747544589978115
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,campaign_strategy,19.0,28.50181065700983,-1.779795673202632
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,candidate_selection,55.0,64.42421107087429,-1.1741415307484389
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,community_reaction,55.0,7.42058975685463,17.46625688675611
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,controversy_attack_defense,73.0,69.90532850491464,0.3701343695276429
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,debate_broadcast,17.0,23.5266425245732,-1.345581010337981
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,legal_election_rule,18.0,16.274702534919815,0.4276686882194225
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,policy_real_estate_tax,24.0,39.548370408691156,-2.472410513754009
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,policy_transport_infrastructure,13.0,20.828246249353338,-1.7152922554341112
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,policy_welfare_livelihood,4.0,4.30056906363166,-0.14493768326613296
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,race_polling,37.0,34.741852043455765,0.3831121371323766
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,safety_accident,10.0,10.70926021727884,-0.2167334105133687
JWO,ALL,strict,row_count,stable_issue,candidate_overall,daum_blog_cafe,symbolic_event,1.0,5.818416968442835,-1.9975697790430362
JWO,ALL,strict,row_count,stable_issue,candidate_overall,naver_article,campaign_strategy,63.0,59.18934299017072,0.4953111457974691
