issue_type,weight_sum_JWO,share_JWO,total_weight_JWO,ci_low_JWO,ci_high_JWO,n_issue_rows_JWO,n_boot_JWO,candidate_JWO,source,window_type,weight_metric,filter_mode,grouping_JWO,source_scope,weight_sum_OSH,share_OSH,total_weight_OSH,ci_low_OSH,ci_high_OSH,n_issue_rows_OSH,n_boot_OSH,candidate_OSH,grouping_OSH,share_diff,share_diff_ci_low_conservative,share_diff_ci_high_conservative,candidate_a,candidate_b
debate_broadcast,69.69314718055995,0.02604118329445793,2676.2665272354197,0.011712335318827689,0.04210716976757356,450,300,JWO,naver_blog_cafe,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,130.7725887222398,0.05039980897284861,2594.704055181828,0.026300306850432692,0.08064452787678895,468,300,OSH,candidate+source+window_type,-0.024358625678390682,-0.06893219255796126,0.015806862917140868,JWO,OSH
legal_election_rule,66.84657359027997,0.024977547232312623,2676.2665272354197,0.00527890145289383,0.060758359536845705,450,300,JWO,naver_blog_cafe,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,12.098612288668113,0.004662810105262769,2594.704055181828,0.0,0.0139868171527292,468,300,OSH,candidate+source+window_type,0.020314737127049856,-0.00870791569983537,0.060758359536845705,JWO,OSH
media_photo_event,28.926015131959808,0.010808346193321914,2676.2665272354197,0.005051904254719037,0.018964011078889682,450,300,JWO,naver_blog_cafe,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,13.0,0.005010205296452972,2594.704055181828,0.0,0.012088235650878291,468,300,OSH,candidate+source+window_type,0.005798140896868942,-0.0070363313961592545,0.018964011078889682,JWO,OSH
policy_real_estate_tax,494.7424020218158,0.18486290396976424,2676.2665272354197,0.132177845499569,0.24823965778796286,450,300,JWO,naver_blog_cafe,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,709.1423078501278,0.27330373436381494,2594.704055181828,0.21723248338680357,0.3315937876721888,468,300,OSH,candidate+source+window_type,-0.0884408303940507,-0.19941594217261976,0.0310071744011593,JWO,OSH
policy_transport_infrastructure,297.8455856682668,0.11129145122027174,2676.2665272354197,0.06431264448220883,0.16687863129417946,450,300,JWO,naver_blog_cafe,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,220.69314718055995,0.08505522883807051,2594.704055181828,0.056540940182573066,0.12407372696394112,468,300,OSH,candidate+source+window_type,0.026236222382201232,-0.059761082481732286,0.11033769111160639,JWO,OSH
policy_welfare_livelihood,2.0,0.0007473097240677287,2676.2665272354197,0.0,0.002412337410618194,450,300,JWO,naver_blog_cafe,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,40.846573590279974,0.01574228610338283,2594.704055181828,0.004486068795318617,0.030782281983050986,468,300,OSH,candidate+source+window_type,-0.014994976379315102,-0.030782281983050986,-0.0020737313847004227,JWO,OSH
race_polling,295.3829078916455,0.11037125969541446,2676.2665272354197,0.0761262682219605,0.1433316456194174,450,300,JWO,naver_blog_cafe,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,414.3729853663854,0.15969951738382263,2594.704055181828,0.11758046431187218,0.2032599264857359,468,300,OSH,candidate+source+window_type,-0.049328257688408164,-0.1271336582637754,0.025751181307545237,JWO,OSH
safety_accident,75.0,0.028024114652539827,2676.2665272354197,0.0030333825001867157,0.061400067211311374,450,300,JWO,naver_blog_cafe,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,18.0,0.006937207333550269,2594.704055181828,0.0,0.02027394361517259,468,300,OSH,candidate+source+window_type,0.02108690731898956,-0.017240561114985873,0.061400067211311374,JWO,OSH
symbolic_event,1.0,0.00037365486203386433,2676.2665272354197,0.0,0.0013073763726640323,450,300,JWO,naver_blog_cafe,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,1.0,0.0003854004074194594,2594.704055181828,0.0,0.0013129599300988502,468,300,OSH,candidate+source+window_type,-1.1745545385595047e-05,-0.0013129599300988502,0.0013073763726640323,JWO,OSH
administrative_notice,2.0,0.0030797791802302694,649.3972077083993,0.0,0.01055895815823449,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,32.0,0.057426057372368465,557.2383246250395,0.01740222514992686,0.11407819204633289,157,300,OSH,candidate+source+window_type,-0.05434627819213819,-0.11407819204633289,-0.0068432669916923695,JWO,OSH
administrative_performance,145.3862943611199,0.22387884123210325,649.3972077083993,0.1489302403538889,0.31727768580158383,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,60.69314718055995,0.10891775475313871,557.2383246250395,0.06187388489701634,0.16007901880820974,157,300,OSH,candidate+source+window_type,0.11496108647896454,-0.011148778454320829,0.2554038009045675,JWO,OSH
campaign_strategy,29.0,0.04465679811333891,649.3972077083993,0.011784027296311056,0.08797311423294661,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,106.0,0.19022381504597055,557.2383246250395,0.08519542726716248,0.2911476815765564,157,300,OSH,candidate+source+window_type,-0.14556701693263163,-0.27936365428024534,0.0027776869657841347,JWO,OSH
candidate_positioning,9.0,0.013859006311036213,649.3972077083993,0.0026369519122816636,0.03228051510604899,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,14.0,0.025123900100411205,557.2383246250395,0.0,0.06530646942294113,157,300,OSH,candidate+source+window_type,-0.011264893789374992,-0.06266951751065947,0.03228051510604899,JWO,OSH
candidate_selection,116.3862943611199,0.17922204311876433,649.3972077083993,0.0973917296106828,0.26950507187778544,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,88.07944154167984,0.1580642207280838,557.2383246250395,0.09713675038792421,0.2272480398481582,157,300,OSH,candidate+source+window_type,0.021157822390680536,-0.1298563102374754,0.17236832148986123,JWO,OSH
controversy_attack_defense,134.07944154167984,0.20646753627848355,649.3972077083993,0.10990157579895314,0.29416211623169314,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,22.0,0.03948041444350332,557.2383246250395,0.012043413912525265,0.07799661770084941,157,300,OSH,candidate+source+window_type,0.1669871218349802,0.03190495809810373,0.28211870231916786,JWO,OSH
debate_broadcast,52.69314718055995,0.08114162881374892,649.3972077083993,0.029777521559043795,0.13918950748206488,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,78.0,0.13997601484514813,557.2383246250395,0.07440201697705943,0.21579714969514047,157,300,OSH,candidate+source+window_type,-0.058834386031399205,-0.18601962813609668,0.06478749050500544,JWO,OSH
legal_election_rule,20.0,0.030797791802302694,649.3972077083993,0.0,0.09218650337007414,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,5.0,0.008972821464432573,557.2383246250395,0.0,0.02406981451039469,157,300,OSH,candidate+source+window_type,0.02182497033787012,-0.02406981451039469,0.09218650337007414,JWO,OSH
policy_real_estate_tax,13.693147180559945,0.021085934799258667,649.3972077083993,0.0,0.051251453358184984,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,19.38629436111989,0.034789951631852944,557.2383246250395,0.009698746586821294,0.06633796602920504,157,300,OSH,candidate+source+window_type,-0.013704016832594278,-0.06633796602920504,0.04155270677136369,JWO,OSH
policy_transport_infrastructure,38.0,0.05851580442437512,649.3972077083993,0.01580461164777802,0.10788162719971728,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,46.69314718055995,0.08379385465272751,557.2383246250395,0.032535225366524034,0.14467557963393943,157,300,OSH,candidate+source+window_type,-0.02527805022835239,-0.1288709679861614,0.07534640183319324,JWO,OSH
race_polling,43.77258872223978,0.06740495370576818,649.3972077083993,0.0353210766930647,0.10482778108414575,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,43.69314718055995,0.07841016177406797,557.2383246250395,0.04384316259561229,0.12248349361448244,157,300,OSH,candidate+source+window_type,-0.011005208068299785,-0.08716241692141774,0.06098461848853347,JWO,OSH
regional_visit,15.0,0.023098343851727023,649.3972077083993,0.003414913799242428,0.05156299743761449,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,11.0,0.01974020722175166,557.2383246250395,0.0032004411438345654,0.04706397215117237,157,300,OSH,candidate+source+window_type,0.0033581366299753612,-0.04364905835192994,0.048362556293779925,JWO,OSH
safety_accident,12.38629436111989,0.019073525746790315,649.3972077083993,0.0,0.06185020924810949,151,300,JWO,youtube,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,14.0,0.025123900100411205,557.2383246250395,0.007823640018944313,0.04583541070670618,157,300,OSH,candidate+source+window_type,-0.00605037435362089,-0.04583541070670618,0.054026569229165176,JWO,OSH
administrative_notice,11.0,0.008040018947255478,1368.155979751134,0.0021629457740951676,0.015216187448804796,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,48.0,0.040839639869800604,1175.3286795139988,0.028063441253422656,0.054434906627047655,816,300,OSH,candidate+source+window_type,-0.032799620922545125,-0.052271960852952486,-0.01284725380461786,JWO,OSH
administrative_performance,299.46573590279974,0.21888274461021046,1368.155979751134,0.19049823087701534,0.2456703830046781,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,160.46573590279974,0.13652839303568487,1175.3286795139988,0.11188134347615636,0.15953455114471754,816,300,OSH,candidate+source+window_type,0.08235435157452559,0.0309636797322978,0.13378903952852175,JWO,OSH
campaign_strategy,77.69314718055995,0.05678676140032823,1368.155979751134,0.0416908012321443,0.07521131744958592,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,99.07944154167984,0.08429934814714929,1175.3286795139988,0.06639875833293006,0.10570897480852724,816,300,OSH,candidate+source+window_type,-0.027512586746821062,-0.06401817357638294,0.008812559116655863,JWO,OSH
candidate_positioning,36.791759469228055,0.026891494839587245,1368.155979751134,0.016214646058741376,0.03673597741293682,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,11.0,0.009359084136829305,1175.3286795139988,0.0034381044121750966,0.01626612439941714,816,300,OSH,candidate+source+window_type,0.01753241070275794,-5.147834067576601e-05,0.03329787300076172,JWO,OSH
candidate_selection,170.07944154167984,0.1243129029576124,1368.155979751134,0.0995868667306896,0.1494958798934822,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,179.46573590279974,0.15269408381748095,1175.3286795139988,0.12420532711980603,0.18304624692875499,816,300,OSH,candidate+source+window_type,-0.028381180859868557,-0.08345938019806538,0.025290552773676173,JWO,OSH
community_reaction,3.0,0.002192732440160585,1368.155979751134,0.0,0.004476236423901078,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,3.0,0.0025524774918625377,1175.3286795139988,0.0,0.005558379828574901,816,300,OSH,candidate+source+window_type,-0.0003597450517019529,-0.005558379828574901,0.004476236423901078,JWO,OSH
controversy_attack_defense,274.4958199970673,0.20063196306535003,1368.155979751134,0.17248037602009633,0.22871272438865747,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,63.079441541679834,0.053669618244798836,1175.3286795139988,0.03907136641099483,0.07090373938497126,816,300,OSH,candidate+source+window_type,0.1469623448205512,0.10157663663512508,0.18964135797766263,JWO,OSH
debate_broadcast,141.61916231251976,0.1035109771170098,1368.155979751134,0.08088914921132646,0.12968929347346478,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,175.69314718055995,0.14948426788429045,1175.3286795139988,0.12231585672317997,0.17288765805574002,816,300,OSH,candidate+source+window_type,-0.045973290767280656,-0.09199850884441356,0.007373436750284804,JWO,OSH
legal_election_rule,28.693147180559947,0.020972131544372007,1368.155979751134,0.01188173261000256,0.0312201613677293,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,36.0,0.03062972990235045,1175.3286795139988,0.018595997740271784,0.044252717462924376,816,300,OSH,candidate+source+window_type,-0.009657598357978442,-0.032370984852921815,0.012624163627457517,JWO,OSH
media_column_summary,1.0,0.0007309108133868616,1368.155979751134,0.0,0.002216875237912293,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,3.6931471805599454,0.0031422250175049504,1175.3286795139988,0.0,0.007820418750274607,816,300,OSH,candidate+source+window_type,-0.0024113142041180887,-0.007820418750274607,0.002216875237912293,JWO,OSH
media_photo_event,6.0,0.00438546488032117,1368.155979751134,0.001077176940468633,0.008237518086694416,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,5.0,0.0042541291531042295,1175.3286795139988,0.0,0.009572242290840518,816,300,OSH,candidate+source+window_type,0.0001313357272169401,-0.008495065350371886,0.008237518086694416,JWO,OSH
policy_real_estate_tax,71.3862943611199,0.05217701447616008,1368.155979751134,0.03695030694246474,0.06972401385400315,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,94.46573590279972,0.08037388821470903,1175.3286795139988,0.0614725660870357,0.0990008561567981,816,300,OSH,candidate+source+window_type,-0.028196873738548955,-0.06205054921433336,0.00825144776696745,JWO,OSH
policy_transport_infrastructure,50.69314718055995,0.03705216943888296,1368.155979751134,0.023681384689767326,0.051547263676366556,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,64.0,0.05445285315973413,1175.3286795139988,0.03930715396197903,0.0726430579951169,816,300,OSH,candidate+source+window_type,-0.01740068372085117,-0.048961673305349576,0.012240109714387527,JWO,OSH
policy_welfare_livelihood,4.0,0.0029236432535474466,1368.155979751134,0.0,0.006662014739069257,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,6.0,0.0051049549837250754,1175.3286795139988,0.0008497968034485348,0.010124635802978385,816,300,OSH,candidate+source+window_type,-0.002181311730177629,-0.010124635802978385,0.005812217935620722,JWO,OSH
race_polling,98.85203026391962,0.07225201784514415,1368.155979751134,0.05466542484214621,0.08952891253356332,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,103.3862943611199,0.0879637297746111,1175.3286795139988,0.06685445884866839,0.10712684859388029,816,300,OSH,candidate+source+window_type,-0.01571171192946695,-0.05246142375173408,0.02267445368489493,JWO,OSH
regional_visit,27.0,0.019734591961445263,1368.155979751134,0.008844069342995003,0.03367734412920499,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,16.0,0.013613213289933533,1175.3286795139988,0.004366249952380175,0.022395165421870082,816,300,OSH,candidate+source+window_type,0.00612137867151173,-0.013551096078875079,0.029311094176824818,JWO,OSH
safety_accident,57.386294361119894,0.041944263088744015,1368.155979751134,0.028794977285575483,0.056932938586242036,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,101.0,0.08593340889270543,1175.3286795139988,0.06619670536326155,0.1049838914867393,816,300,OSH,candidate+source+window_type,-0.04398914580396141,-0.07618891420116382,-0.009263766777019518,JWO,OSH
symbolic_event,9.0,0.006578197320481755,1368.155979751134,0.0014583342037134334,0.013672268767480435,911,300,JWO,youtube,daily,doc_count_weighted,strict,candidate+source+window_type,source,6.0,0.0051049549837250754,1175.3286795139988,0.0003960829377706859,0.01030781573363997,816,300,OSH,candidate+source+window_type,0.0014732423367566794,-0.008849481529926536,0.013276185829709748,JWO,OSH
administrative_notice,39.386294361119894,0.0066260927842663525,5944.120561463098,0.0006729072558032507,0.014308943226193969,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,223.0,0.05037352734379114,4426.928423694875,0.031275609339749585,0.07258479756360237,711,300,OSH,candidate+source+window_type,-0.04374743455952479,-0.07191189030779911,-0.016966666113555615,JWO,OSH
administrative_performance,1199.131352330506,0.2017340227088781,5944.120561463098,0.1740112329103459,0.2362069080850047,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,490.4821059237187,0.11079512903313321,4426.928423694875,0.08621549382898577,0.1365045750493322,711,300,OSH,candidate+source+window_type,0.0909388936757449,0.037506657861013704,0.14999141425601892,JWO,OSH
campaign_strategy,110.0,0.01850568117900428,5944.120561463098,0.008385522309207284,0.028049628958127362,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,304.61916231251973,0.06881050090669266,4426.928423694875,0.03998578509451906,0.09848837875230944,711,300,OSH,candidate+source+window_type,-0.05030481972768838,-0.09010285644310215,-0.0119361561363917,JWO,OSH
candidate_positioning,221.0,0.03717959582327223,5944.120561463098,0.024914501417882522,0.05315473475429269,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,34.0,0.007680268742999546,4426.928423694875,0.002007370090474133,0.014693338131312808,711,300,OSH,candidate+source+window_type,0.029499327080272683,0.010221163286569714,0.051147364663818556,JWO,OSH
candidate_selection,639.7157359027997,0.1076215950346301,5944.120561463098,0.07993887893473937,0.1359304985824244,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,894.1012682362384,0.20196876539738337,4426.928423694875,0.16372813029387273,0.24346305198771748,711,300,OSH,candidate+source+window_type,-0.09434717036275327,-0.16352417305297812,-0.027797631711448334,JWO,OSH
controversy_attack_defense,1558.5833741599572,0.26220588193728095,5944.120561463098,0.21689919124539048,0.29907607788561125,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,283.0,0.06392694277261386,4426.928423694875,0.04024976679457212,0.08721548017752119,711,300,OSH,candidate+source+window_type,0.1982789391646671,0.1296837110678693,0.25882631109103915,JWO,OSH
debate_broadcast,267.07944154167984,0.044931699951243985,5944.120561463098,0.030258827970040557,0.0635346994678508,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,559.7725887222398,0.12644717401033406,4426.928423694875,0.09481063422998148,0.15604986554855735,711,300,OSH,candidate+source+window_type,-0.08151547405909007,-0.12579103757851678,-0.03127593476213068,JWO,OSH
legal_election_rule,66.69314718055995,0.011220019259525914,5944.120561463098,0.0035381728427456714,0.021705281662039968,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,46.69314718055995,0.010547527023621528,4426.928423694875,0.005314074935443723,0.018961627267107276,711,300,OSH,candidate+source+window_type,0.0006724922359043865,-0.015423454424361605,0.016391206726596247,JWO,OSH
media_photo_event,80.0,0.01345867722109402,5944.120561463098,0.007138749536858804,0.02086648308592837,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,11.0,0.0024847928286175,4426.928423694875,0.0,0.008065711897375224,711,300,OSH,candidate+source+window_type,0.01097388439247652,-0.0009269623605164205,0.02086648308592837,JWO,OSH
policy_real_estate_tax,334.0054566736396,0.05619089539318275,5944.120561463098,0.037503483800377095,0.07417347379731876,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,157.23832462503952,0.03551860558292079,4426.928423694875,0.018936566188420104,0.0560267844760586,711,300,OSH,candidate+source+window_type,0.020672289810261958,-0.018523300675681503,0.055236907608898655,JWO,OSH
policy_transport_infrastructure,183.07944154167984,0.03080008886909526,5944.120561463098,0.019646411538605135,0.04693616023753969,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,460.46573590279974,0.10401472349048696,4426.928423694875,0.0700345827569539,0.13797894536535313,711,300,OSH,candidate+source+window_type,-0.0732146346213917,-0.118332533826748,-0.023098422519414213,JWO,OSH
race_polling,631.9011403266765,0.1063069185412247,5944.120561463098,0.08302248560381939,0.1311518069800729,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,557.3177661667194,0.1258926535120172,4426.928423694875,0.09972137019146841,0.15448442301551135,711,300,OSH,candidate+source+window_type,-0.019585734970792495,-0.07146193741169196,0.03143043678860448,JWO,OSH
regional_visit,340.0,0.05719937818964959,5944.120561463098,0.03490597548232255,0.07656093120421947,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,67.0,0.015134647228852046,4426.928423694875,0.00832685745797927,0.0241076301875593,711,300,OSH,candidate+source+window_type,0.04206473096079755,0.01079834529476325,0.0682340737462402,JWO,OSH
safety_accident,144.15888308335968,0.024252348449654616,5944.120561463098,0.009335906609358584,0.040592565833982276,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,246.0,0.05556900325817318,4426.928423694875,0.030806102936237242,0.08540937807098432,711,300,OSH,candidate+source+window_type,-0.03131665480851857,-0.07607347146162574,0.009786462897745034,JWO,OSH
symbolic_event,129.3862943611199,0.021767104657997124,5944.120561463098,0.008630858274772881,0.03598922437485121,847,300,JWO,youtube,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,17.0,0.003840134371499773,4426.928423694875,0.0,0.011547983299151581,711,300,OSH,candidate+source+window_type,0.01792697028649735,-0.0029171250243787,0.03598922437485121,JWO,OSH
