issue_type,weight_sum,share,total_weight,ci_low,ci_high,n_issue_rows,n_boot,candidate,source,window_type,weight_metric,filter_mode,grouping,source_scope
race_polling,194.64378973314768,0.04489636710850719,4335.401776779075,0.03279866635211296,0.05898830588299444,1040,300,OSH,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,280.9260151319598,0.06479815011301439,4335.401776779075,0.04652320513365993,0.08648215368554694,1040,300,OSH,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,161.79175946922805,0.037318746404497935,4335.401776779075,0.02339260240172165,0.05541382935812936,1040,300,OSH,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,56.0,0.01291691125374876,4335.401776779075,0.005045651842012128,0.025272183826921032,1040,300,OSH,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,759.6478098491278,0.06277275567685175,12101.552682500085,0.04155798748368887,0.0874237352619355,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,2018.961555899867,0.16683491853235197,12101.552682500085,0.1354257869426971,0.19707010000790628,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,401.23286795139984,0.033155486612194654,12101.552682500085,0.018906531872939673,0.0481027376286483,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,63.77258872223979,0.005269785654402892,12101.552682500085,0.0009958928067157267,0.01149899182499452,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,1090.7986731902515,0.09013708420801596,12101.552682500085,0.06721408318441018,0.1162450931912205,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,1477.8930277054665,0.12212424855552878,12101.552682500085,0.09852236513058908,0.1500354249387742,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,57.484906649788,0.00475020918042329,12101.552682500085,0.0,0.013161295335147028,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,116.58351893845611,0.009633765352031743,12101.552682500085,0.0017439855891295613,0.019429636419127833,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,1668.6237151647567,0.13788509284248576,12101.552682500085,0.10657232494184579,0.1716747901461813,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,1948.9121984524547,0.16104645821777513,12101.552682500085,0.12760882942958116,0.19206007590960514,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,816.4109217817478,0.06746332005498354,12101.552682500085,0.05078600919471016,0.09000035804564603,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,39.846573590279974,0.0032926827354891114,12101.552682500085,0.0,0.0074497178986376944,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,719.5752615387471,0.0594613997408214,12101.552682500085,0.04057599169133511,0.08422793836305811,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,480.2383246250395,0.03968402544902412,12101.552682500085,0.02643138702380265,0.056936663112626656,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,294.3378704890641,0.024322322780505896,12101.552682500085,0.010730450884943746,0.03843496926070714,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,147.23286795139987,0.012166444407114107,12101.552682500085,0.004675590391555553,0.02089847092269052,584,300,OSH,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,629.7060992262274,0.05531748947196539,11383.490198797961,0.03526989190063628,0.07439949071052093,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,2111.630075659799,0.18549935378191623,11383.490198797961,0.1594531250954759,0.21594973404606088,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,528.1588830833597,0.046396919912939406,11383.490198797961,0.031819041532670574,0.06416450743450933,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,82.77258872223979,0.007271283874868198,11383.490198797961,0.0016438390156979868,0.013719801145936942,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,830.905270591306,0.07299213651354884,11383.490198797961,0.05192760947945991,0.09468960371728807,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,898.1095256359474,0.07889579645184595,11383.490198797961,0.05953795335543571,0.09960200235211485,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,156.0,0.013704057127968785,11383.490198797961,0.005489090082872784,0.02483727477070263,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,269.9012851051755,0.023709888653804585,11383.490198797961,0.012210410613586832,0.03722885261284535,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,90.3862943611199,0.007940121419937114,11383.490198797961,0.0017388479776124506,0.016008375521123566,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,1853.73967184718,0.1628445792524094,11383.490198797961,0.1308844763235572,0.19190899286291507,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,1622.2135945982552,0.14250581906501336,11383.490198797961,0.11461207113363546,0.168992934998087,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,837.3615643343355,0.07355929945130156,11383.490198797961,0.053490087521310896,0.09459751627438578,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,79.69314718055995,0.0070007656517308845,11383.490198797961,0.0025727388504221795,0.013522273355048275,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,710.1697964306389,0.062385945261816914,11383.490198797961,0.04461989455088674,0.08201754004851462,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,388.46573590279974,0.03412536305814361,11383.490198797961,0.01953283882531398,0.049017598242628406,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,239.27666611901606,0.021019622447980186,11383.490198797961,0.01019575639214551,0.03451398990990083,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,55.0,0.004831558602809508,11383.490198797961,0.001802383768246185,0.00804207548783302,720,300,OSH,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,140.71138435219177,0.06979324489819498,2016.1175276696572,0.025324854662069272,0.13068326978464567,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,503.7095172014789,0.24984134619557366,2016.1175276696572,0.1511863106592612,0.36654992356260063,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,76.07944154167984,0.03773561833452079,2016.1175276696572,0.0,0.08235393125013163,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,61.0,0.030256172650067307,2016.1175276696572,0.0,0.0723166682013324,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,118.6337073550684,0.05884265462053294,2016.1175276696572,0.011985224926049984,0.12637404322387502,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,154.7615497661615,0.0767621667101142,2016.1175276696572,0.03100225094591667,0.13729649993453244,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,79.28512458263658,0.03932564619597292,2016.1175276696572,0.0,0.09122539476912829,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,88.23286795139987,0.0437637522319368,2016.1175276696572,0.0,0.09623290497572087,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,65.69314718055995,0.032583986934775475,2016.1175276696572,0.0,0.09065893687651366,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,289.4903633234277,0.14358803956138264,2016.1175276696572,0.06616698334016781,0.21271447551111397,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,163.54517744447958,0.08111887089911586,2016.1175276696572,0.025752019119193344,0.14602344794360816,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,48.386294361119894,0.023999738952246257,2016.1175276696572,0.0,0.06754311191511554,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,128.3862943611199,0.06367996537856403,2016.1175276696572,0.014556947590353376,0.1270477486073944,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,43.386294361119894,0.021519724800601398,2016.1175276696572,0.0,0.059195586373071894,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,33.69314718055995,0.016711896364248364,2016.1175276696572,0.0,0.051352799955234466,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,21.12321670665348,0.010477175272152358,2016.1175276696572,0.0,0.03729027418596243,78,300,OSH,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,413.63595366156227,0.0578273869663252,7152.942150099851,0.035561442987654825,0.07923984024183396,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,1579.7096577919312,0.2208475372291218,7152.942150099851,0.1911790260796926,0.25353272681749106,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,468.789867499015,0.06553804821313576,7152.942150099851,0.04617661727280469,0.08627999892058161,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,111.94380964566325,0.01565003704721708,7152.942150099851,0.004889800512471073,0.030143397276250823,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,613.2139830574276,0.08572891688336493,7152.942150099851,0.06315190449089142,0.10991433652965145,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
community_reaction,11.791759469228055,0.0016485187803543817,7152.942150099851,0.0,0.0038050801638142297,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,445.15330080092104,0.06223359443703973,7152.942150099851,0.04492386764238925,0.07978176390431403,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,184.8747267240895,0.025845969790418165,7152.942150099851,0.0124432034386357,0.03928321527578619,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,134.5634146161114,0.018812316916925295,7152.942150099851,0.009072664938335126,0.030194005265482056,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,42.791759469228055,0.005982399769391495,7152.942150099851,0.00027881331281871656,0.014343110214860549,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,642.5891357036588,0.08983563996735087,7152.942150099851,0.0701065506862142,0.11515998254149815,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,853.0678124268924,0.11926110885923831,7152.942150099851,0.09422310268369223,0.14240888615019753,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,474.8374507189458,0.06638351614689311,7152.942150099851,0.04667706405097753,0.08762749625145283,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,128.5517583444421,0.017971871664395834,7152.942150099851,0.00888612483184871,0.0289966790695523,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,328.9682988214512,0.04599062762123122,7152.942150099851,0.02665995961699633,0.0647650168529678,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,362.40362185436084,0.05066497313267128,7152.942150099851,0.03562459297268084,0.06399533982424457,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,286.1374453437896,0.04000276240732567,7152.942150099851,0.023800962702215333,0.0579835488810136,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,69.91839415113304,0.009774774167599976,7152.942150099851,0.003393738216882143,0.01763520505793347,926,300,OSH,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,2042.574671181177,0.10588285786572649,19290.891012513403,0.07966898743900291,0.13445115560957588,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,3860.988168904957,0.2001456628623558,19290.891012513403,0.169077970458745,0.23118001132732555,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,1637.1139887907952,0.08486461240846005,19290.891012513403,0.06475455224450097,0.1066637371483864,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,136.15888308335968,0.007058195652810315,19290.891012513403,0.0016928946529832568,0.014649931479262163,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,2255.0482587965153,0.1168970503920081,19290.891012513403,0.09024231886873318,0.14607076894752052,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,1814.6514986923758,0.09406779072647643,19290.891012513403,0.06981116407234934,0.12093861920172122,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,290.1663784553875,0.01504162655147269,19290.891012513403,0.00666638613592951,0.026562611398648593,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,424.27501684075986,0.021993541748048125,19290.891012513403,0.011757968092295311,0.03426629977982087,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,26.0,0.001347786371460738,19290.891012513403,0.0,0.005394850728294291,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,781.3318478161679,0.04050263138749486,19290.891012513403,0.024730414576617166,0.05528396953187594,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,1673.1300536900176,0.08673161092479917,19290.891012513403,0.06270120523312586,0.11036581134198023,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,1503.0434903491469,0.07791467430789843,19290.891012513403,0.05870462215579192,0.1011648291924852,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,190.46573590279974,0.009873350887693602,19290.891012513403,0.0032962985740788687,0.018190213770419388,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,956.8367165929412,0.04960044178220026,19290.891012513403,0.032137688898858735,0.06883676594805963,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,824.4535671042472,0.0427379723709729,19290.891012513403,0.02720039504918731,0.06076895713065582,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,843.3404268196748,0.04371702822190152,19290.891012513403,0.023785004713358874,0.06397990214892407,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,31.3123094930797,0.0016231655382205196,19290.891012513403,0.0,0.004927230555671203,580,300,OSH,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,565.7482240040845,0.04550354630435397,12433.057859271757,0.025455317673026306,0.06462161800797317,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,2892.630842001121,0.23265642891253716,12433.057859271757,0.1958874589940361,0.26905714983222534,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,957.1723919443955,0.07698608039780007,12433.057859271757,0.05561873601498443,0.09850433944708614,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,476.47714016750706,0.03832340728730557,12433.057859271757,0.022833919551754213,0.05665195167290985,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,848.0506746762135,0.0682093403147636,12433.057859271757,0.04715591257931732,0.09203883842943869,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,1420.2215547750811,0.1142294655788136,12433.057859271757,0.08459099500006421,0.14551094175006135,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,388.4085794132917,0.03123998808737483,12433.057859271757,0.015089969786649985,0.04789502691106467,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,223.19343302924767,0.01795161219030318,12433.057859271757,0.006861668876749915,0.0309269455150576,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,560.7016337287901,0.04509764533192899,12433.057859271757,0.027679219513409254,0.06468568847322377,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,1309.6116332758545,0.10533302813347983,12433.057859271757,0.08115876195206223,0.13223490150546316,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,905.4199679783142,0.0728235948249136,12433.057859271757,0.05425058564004956,0.0988034400779145,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,298.63007565979905,0.02401903691271736,12433.057859271757,0.013657645293536734,0.03822846528864565,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,807.8710984047515,0.06497766740482867,12433.057859271757,0.041747721941551234,0.08580848313316189,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,259.62759707601384,0.020882038836680925,12433.057859271757,0.007980411289951372,0.03149665473022381,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,472.9369284792391,0.0380386654540141,12433.057859271757,0.020630926550991174,0.056673231302844844,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,46.35608465805335,0.003728454028184549,12433.057859271757,0.0,0.009379222313509173,493,300,OSH,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,7.0,0.028787761776320798,243.15888308335968,0.0039044608464826568,0.06292768125719865,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,36.386294361119894,0.1496399962844292,243.15888308335968,0.0953700155371925,0.21250588492483358,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,9.693147180559945,0.0398634302709679,243.15888308335968,0.007138844884200819,0.08747809112707469,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,1.0,0.004112537396617257,243.15888308335968,0.0,0.012917474432977059,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,23.0,0.09458836012219692,243.15888308335968,0.039726999566395714,0.1546036270741199,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
community_reaction,44.0,0.1809516454511593,243.15888308335968,0.10237907631502037,0.25932849339503405,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,17.693147180559947,0.07276372944390597,243.15888308335968,0.023174382657422166,0.13667727487763903,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,8.693147180559945,0.03575089287435065,243.15888308335968,0.00805580099553585,0.07422761113927623,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,4.0,0.016450149586469027,243.15888308335968,0.0,0.04306251149309148,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,21.0,0.0863632853289624,243.15888308335968,0.03736096586946325,0.1359001282606668,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,25.0,0.10281343491543142,243.15888308335968,0.05155852402105995,0.16220812705650836,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,3.0,0.012337612189851771,243.15888308335968,0.0,0.03844848544034771,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,22.0,0.09047582272557965,243.15888308335968,0.0438297006107256,0.13752916987334204,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,2.0,0.008225074793234513,243.15888308335968,0.0,0.025632323626898473,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,9.693147180559945,0.0398634302709679,243.15888308335968,0.008807706693887606,0.07808552462570592,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,9.0,0.03701283656955531,243.15888308335968,0.0,0.0813757425676212,121,300,OSH,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,16.94591014905531,0.053883594217961156,314.49108759353487,0.01967826512308716,0.09457707672441555,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,59.079441541679834,0.18785728394960835,314.49108759353487,0.14615163269890108,0.23786596688130754,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,18.38629436111989,0.058463642012276426,314.49108759353487,0.029334225468710697,0.09108400155542061,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,2.0,0.006359480694044046,314.49108759353487,0.0,0.016010924564503665,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,44.0,0.13990857526896902,314.49108759353487,0.09867688991989132,0.18833310666663483,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
community_reaction,14.0,0.04451636485830832,314.49108759353487,0.01923814656895635,0.0726200091249666,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,27.693147180559947,0.08805701742604564,314.49108759353487,0.05614570312146571,0.11948655250193188,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,15.693147180559945,0.04990013326178136,314.49108759353487,0.019237318561379876,0.08951387177980524,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,6.0,0.01907844208213214,314.49108759353487,0.0031849703648927762,0.04199652427820095,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,1.0,0.003179740347022023,314.49108759353487,0.0,0.009836200636512292,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,2.0,0.006359480694044046,314.49108759353487,0.0,0.016033938221349655,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,22.0,0.06995428763448451,314.49108759353487,0.0453927303462269,0.09829791583497449,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,32.0,0.10175169110470474,314.49108759353487,0.06886764181927013,0.1370082994220875,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,4.0,0.012718961388088092,314.49108759353487,0.0,0.028285638407335698,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,26.0,0.0826732490225726,314.49108759353487,0.053097844487926746,0.10700214106599812,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,6.0,0.01907844208213214,314.49108759353487,0.006271116316805828,0.03573804443056266,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,12.693147180559945,0.04036091222071529,314.49108759353487,0.017383234202800017,0.06933030105265267,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,5.0,0.015898701735110116,314.49108759353487,0.0,0.03830163983521545,273,300,OSH,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,259.7438505620303,0.11084312911316238,2343.346426974753,0.06085162678668069,0.1694806446964937,795,300,OSH,daum_blog_cafe,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,404.70406052783926,0.17270347050235757,2343.346426974753,0.14029428761693283,0.20263439192008673,795,300,OSH,daum_blog_cafe,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,67.70406052783923,0.028892040779153937,2343.346426974753,0.016112912168477364,0.04806755847602574,795,300,OSH,daum_blog_cafe,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,13.0,0.005547621918105778,2343.346426974753,0.001674762433929233,0.010268898459529935,795,300,OSH,daum_blog_cafe,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,132.3862943611199,0.0564945467888117,2343.346426974753,0.0349008146124321,0.08270728189157428,795,300,OSH,daum_blog_cafe,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
community_reaction,493.3205983985658,0.21051970494838013,2343.346426974753,0.17340893307418026,0.24766555386182668,795,300,OSH,daum_blog_cafe,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,170.70406052783923,0.07284627597645356,2343.346426974753,0.05047873323450035,0.09697612228642763,795,300,OSH,daum_blog_cafe,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,13.693147180559945,0.005843415648209438,2343.346426974753,0.0017457773388002932,0.010396528861936677,795,300,OSH,daum_blog_cafe,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,38.69314718055995,0.016511919336874396,2343.346426974753,0.006562999179726065,0.028140962361475723,795,300,OSH,daum_blog_cafe,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
