candidate,window_type,filter_mode,weight_metric,distribution_unit,group_scope,source,issue_type,observed
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,38.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,31.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,media_column_summary,0.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,media_photo_event,14.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,94.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,54.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,9.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,race_polling,105.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,regional_visit,16.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,15.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,6.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,administrative_notice,6.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,administrative_performance,157.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,33.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_positioning,32.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,80.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,24.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,78.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,23.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,13.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,media_column_summary,0.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,media_photo_event,2.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,136.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,30.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,6.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,71.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,regional_visit,4.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,6.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,3.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,administrative_notice,5.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,administrative_performance,141.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,campaign_strategy,27.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,candidate_positioning,20.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,candidate_selection,85.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,community_reaction,3.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,controversy_attack_defense,154.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,debate_broadcast,52.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,legal_election_rule,18.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,media_column_summary,0.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,media_photo_event,10.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,policy_real_estate_tax,43.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,policy_transport_infrastructure,27.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,policy_welfare_livelihood,2.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,race_polling,59.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,regional_visit,10.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,safety_accident,11.0
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,symbolic_event,6.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,administrative_notice,11.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,administrative_performance,147.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,campaign_strategy,42.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_positioning,22.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_selection,80.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,1.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,98.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,28.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,24.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,media_column_summary,2.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,media_photo_event,35.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,116.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,49.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,13.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,33.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,regional_visit,13.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,21.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,10.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,administrative_notice,14.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,administrative_performance,197.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,80.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,candidate_positioning,41.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,117.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,2.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,108.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,45.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,22.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,media_column_summary,0.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,media_photo_event,14.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,112.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,53.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,12.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,race_polling,85.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,regional_visit,19.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,19.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,11.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,administrative_notice,2.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,administrative_performance,82.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,17.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_positioning,18.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,32.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,70.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,40.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,10.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,11.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,media_column_summary,41.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,media_photo_event,0.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,28.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,12.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,8.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,37.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,regional_visit,4.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,3.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,9.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,administrative_notice,7.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,administrative_performance,251.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,62.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,candidate_positioning,57.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,135.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,0.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,controversy_attack_defense,125.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,41.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,26.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,media_column_summary,0.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,media_photo_event,17.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,96.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,56.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,23.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,race_polling,120.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,regional_visit,13.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,17.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,5.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,administrative_notice,9.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,administrative_performance,122.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,35.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_positioning,21.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,68.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,46.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,84.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,25.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,8.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,media_column_summary,2.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,media_photo_event,5.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,135.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,31.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,3.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,69.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,regional_visit,5.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,9.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,5.0
JWO,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,administrative_notice,7.0
